cited,cites
W2969985801,W2194775991
W2969985801,W2271840356
W2969985801,W2325939864
W2969985801,W2899771611
W2969985801,W2963466847
W2969985801,W2963839617
W2969985801,W3099206234
W2969985801,W3101998545
W2963373786,W2173520492
W2963373786,W2183341477
W2963373786,W2271840356
W2963373786,W2949117887
W2999615587,W2282821441
W2999615587,W2962862931
W2999615587,W3102476541
W2560647685,W2145339207
W2560647685,W2155968351
W2560647685,W2746553466
W2560647685,W2919115771
W2604763608,W1771410628
W2604763608,W1836465849
W2604763608,W2271840356
W2604763608,W2753160622
W2604763608,W2963207607
W3109746568,W2060427373
W3109746568,W2143463421
W3109746568,W2344644350
W3109746568,W2580767461
W3109746568,W2890167612
W3109746568,W3105982350
W2890167612,W2143463421
W2979750740,W1644641054
W2979750740,W1920022804
W2979750740,W2099471712
W2979750740,W2211722331
W2979750740,W2519887557
W2979750740,W2558748708
W2979750740,W2560609797
W2979750740,W2560722161
W2979750740,W2963091558
W2979750740,W2963121255
W2988396470,W1900937478
W2988396470,W2950954328
W2962949934,W1522734439
W2962949934,W1836465849
W2962949934,W1885185971
W2962949934,W1905829557
W2962949934,W1936750108
W2962949934,W2097117768
W2962949934,W2099471712
W2962949934,W2109255472
W2962949934,W2117539524
W2962949934,W2183341477
W2962949934,W2194775991
W2962949934,W2274287116
W2962949934,W2295107390
W2962949934,W2302255633
W2962949934,W2395611524
W2962949934,W2963037989
W2962949934,W2963285578
W2962949934,W2963840672
W2962949934,W2964299589
W2962949934,W3099206234
W2962949934,W3106250896
W2962949934,W3137695714
W2962949934,W639708223
W2911489562,W2525778437
W2911489562,W2896457183
W2911489562,W2919115771
W2911489562,W2962739339
W2911489562,W2963341956
W2911489562,W2963403868
W2911489562,W4385245566
W2253429366,W1903029394
W2253429366,W2097117768
W2253429366,W2109255472
W2253429366,W2117539524
W2253429366,W2395611524
W2253429366,W2412782625
W3034552520,W2097117768
W3034552520,W2183341477
W3034552520,W2194775991
W3034552520,W2302255633
W3034552520,W2531409750
W3034552520,W2549139847
W3034552520,W2565639579
W3034552520,W2752782242
W3034552520,W2883780447
W3034552520,W2884585870
W3034552520,W2955058313
W3034552520,W2963091558
W3034552520,W2963125010
W3034552520,W2963150697
W3034552520,W2963163009
W3034552520,W2963351448
W3034552520,W2963446712
W3034552520,W4288325606
W3034552520,W639708223
W1485009520,W1514535095
W1485009520,W1903029394
W1485009520,W1905882502
W1485009520,W1947481528
W1485009520,W2557283755
W3112701542,W1836465849
W3112701542,W1901129140
W3112701542,W2183341477
W3112701542,W2194775991
W3112701542,W2302255633
W3112701542,W2412782625
W3112701542,W2464708700
W3112701542,W2592929672
W3112701542,W2752782242
W3112701542,W2798122215
W3112701542,W2949117887
W3112701542,W2962914239
W3112701542,W2963420686
W3112701542,W2963446712
W3112701542,W2970971581
W3112701542,W4295312788
W3112701542,W4309845474
W2223470559,W2138071797
W2223470559,W2167344400
W2964321699,W603908379
W2746553466,W2145339207
W2883780447,W1836465849
W2883780447,W2097117768
W2883780447,W2117539524
W2883780447,W2183341477
W2883780447,W2194775991
W2883780447,W2274287116
W2883780447,W2302255633
W2883780447,W2531409750
W2883780447,W2549139847
W2883780447,W2612445135
W2883780447,W2752782242
W2883780447,W2962851801
W2883780447,W2963125010
W2883780447,W2963163009
W2883780447,W2963363373
W2883780447,W2963446712
W2883780447,W2964081807
W2883780447,W2964350391
W1947481528,W2097117768
W1947481528,W2117539524
W2767128594,W2919115771
W2899714098,W2587625522
W2899714098,W2593511418
W2899714098,W2953320394
W2982770724,W1536680647
W2982770724,W1903029394
W2982770724,W2194775991
W2982770724,W2549139847
W2982770724,W2565639579
W2982770724,W2570343428
W2982770724,W2613718673
W2982770724,W2796347433
W2982770724,W2916798096
W2982770724,W2963037989
W2982770724,W2963351448
W2982770724,W2964350391
W2982770724,W3106250896
W2982770724,W4293584584
W2982770724,W639708223
W2325939864,W2117539524
W2325939864,W3099206234
W2519887557,W2194775991
W2519887557,W2962756421
W2519887557,W2964321699
W2908201961,W1966716734
W2908201961,W2554980225
W2908201961,W2557283755
W2908201961,W2557738935
W2908201961,W2581082771
W2908201961,W2788633781
W2908201961,W2887114371
W2908201961,W2963420686
W2963420272,W1536680647
W2963420272,W1903029394
W2963420272,W2099471712
W2963420272,W2117539524
W2963420272,W2963684088
W2307770531,W1836465849
W2307770531,W1903029394
W2307770531,W1905829557
W2307770531,W1936750108
W2307770531,W2097117768
W2307770531,W2194775991
W2307770531,W2963881378
W3011366455,W2179036997
W3011366455,W2256742438
W2593414223,W1903029394
W2593414223,W2099471712
W2593414223,W2194775991
W2593414223,W2613718673
W2593414223,W2963073614
W2593414223,W2963373786
W2593414223,W2963470893
W2593414223,W2963684088
W2593414223,W639708223
W2765224588,W1985987855
W2765224588,W2028433016
W2765224588,W2949273159
W2243397390,W1963882359
W2243397390,W2097117768
W2243397390,W2963207607
W3008696669,W3001195213
W3008696669,W3002539152
W3008696669,W3003668884
W2919979744,W2031183907
W2919979744,W2290883490
W2919979744,W2585392941
W2919979744,W2738900493
W2919979744,W883434633
W3035574324,W1677182931
W3035574324,W1901129140
W3035574324,W2117539524
W3035574324,W2194775991
W3035574324,W2603777577
W3035574324,W2804078698
W3035574324,W2893749619
W3035574324,W2962760235
W3035574324,W2962770929
W3035574324,W2962785568
W3035574324,W2962879692
W3035574324,W2963981733
W3035574324,W2964024144
W3035574324,W4294643831
W3035574324,W4295521014
W2277195237,W1536680647
W2277195237,W1895577753
W2277195237,W1905882502
W2277195237,W1933349210
W2277195237,W1947481528
W2277195237,W1956340063
W2277195237,W2097117768
W2277195237,W2117539524
W2277195237,W2618530766
W2277195237,W2953106684
W1905882502,W1895577753
W1905882502,W1947481528
W1905882502,W1956340063
W1905882502,W2097117768
W1905882502,W2117539524
W2734356283,W2224056471
W2734356283,W2537623931
W2734356283,W4210702584
W4236476849,W1528251861
W4236476849,W1617328014
W4236476849,W2161374186
W4236476849,W2891378911
W2232317135,W883434633
W2745461083,W1514535095
W2745461083,W1905882502
W2745461083,W1933349210
W2745461083,W1947481528
W2745461083,W1956340063
W2745461083,W2117539524
W2745461083,W2194775991
W2745461083,W2277195237
W2745461083,W2302255633
W2745461083,W2613718673
W2745461083,W2963037989
W2745461083,W3106250896
W2745461083,W603908379
W2745461083,W639708223
W2470673105,W1514535095
W2470673105,W2170240176
W2470673105,W2265846598
W2470673105,W2949615363
W2470673105,W2963355447
W2470673105,W2964308564
W2473418344,W1677182931
W2473418344,W2097117768
W2473418344,W2257979135
W2473418344,W2271840356
W2473418344,W2473418344
W2473418344,W2618530766
W2902652978,W2616922646
W2902652978,W2786672974
W2902652978,W2794480084
W2902652978,W2800392236
W2902652978,W2889326414
W2624989916,W2134295053
W2624989916,W2195423816
W2523246573,W2271840356
W2523246573,W2949117887
W2739748921,W2099471712
W2739748921,W2173520492
W2739748921,W2964043796
W2593768305,W1731081199
W2593768305,W2099471712
W2593768305,W2194775991
W2593768305,W2964288524
W3041133507,W1731081199
W3041133507,W2097117768
W3041133507,W2099471712
W3041133507,W2194775991
W3041133507,W2253429366
W3041133507,W2395579298
W3041133507,W2593768305
W3041133507,W2962808524
W3041133507,W2964288524
W2866634454,W1885185971
W2866634454,W1930824406
W2866634454,W2099471712
W2866634454,W2194775991
W2866634454,W2214802144
W2866634454,W2242218935
W2866634454,W2331128040
W2866634454,W2476548250
W2866634454,W2503339013
W2866634454,W2607041014
W2866634454,W2752782242
W2866634454,W2899771611
W2866634454,W2963372104
W2866634454,W2963470893
W2866634454,W2964101377
W2866634454,W603908379
W2616922646,W1979283544
W2616922646,W2102212449
W2616922646,W2146512944
W2616922646,W2332292689
W3121948532,W2979586175
W3121948532,W3112066496
W2807194798,W2401404581
W2807194798,W2513506562
W2765407302,W2029538739
W2765407302,W2099471712
W2765407302,W2117539524
W2765407302,W2183341477
W2765407302,W2302255633
W2765407302,W2549139847
W2765407302,W2962879692
W2765407302,W2963207607
W2765407302,W2963446712
W2765407302,W2964137095
W2765407302,W3137695714
W2884367402,W1536680647
W2884367402,W1821462560
W2884367402,W1836465849
W2884367402,W1903029394
W2884367402,W2097117768
W2884367402,W2099471712
W2884367402,W2109255472
W2884367402,W2183341477
W2884367402,W2194775991
W2884367402,W2549139847
W2884367402,W2559085405
W2884367402,W2565639579
W2884367402,W2570343428
W2884367402,W2601564443
W2884367402,W2919115771
W2884367402,W2963037989
W2884367402,W2963150697
W2884367402,W3101998545
W2884367402,W3106250896
W2884367402,W603908379
W2884367402,W639708223
W2916798096,W1936750108
W2916798096,W2097117768
W2916798096,W2307770531
W2916798096,W2412782625
W2916798096,W2559085405
W2916798096,W2560023338
W2916798096,W2560474170
W2916798096,W2963150697
W2949650786,W1536680647
W2949650786,W1677182931
W2949650786,W1836465849
W2949650786,W1903029394
W2949650786,W2097117768
W2949650786,W2613718673
W2753051611,W1729017034
W2753051611,W2175751433
W2753051611,W2175954218
W2753051611,W2527824850
W2753051611,W2614578122
W2296283641,W1940872118
W2296283641,W2170240176
W3036167779,W1901129140
W3036167779,W2099471712
W3036167779,W2893749619
W3036167779,W2949382160
W3036167779,W2962760235
W3036167779,W2962770929
W3036167779,W2963091558
W3036167779,W2963373786
W3036167779,W2963403868
W3036167779,W2963755523
W3036167779,W2963981733
W3036167779,W3035574324
W2627092521,W2409656339
W2891503716,W1514535095
W2891503716,W1821462560
W2891503716,W2282821441
W2891503716,W2295107390
W2891503716,W2594633041
W2891503716,W2766447205
W2891503716,W2962862931
W2891503716,W2963095307
W2891503716,W2963125461
W2578528809,W2011458181
W2578528809,W2028433016
W2578528809,W2049553585
W2578528809,W2143772132
W2578528809,W2165456770
W2578528809,W2185075416
W2578528809,W2301131921
W2328134238,W4254736414
W4210702584,W2051978340
W2161041152,W2132262394
W2912800036,W2574735439
W2912800036,W2610102381
W2738900493,W2001979953
W2738900493,W2031183907
W2738900493,W2232317135
W2738900493,W2290883490
W2738900493,W414544266
W2738900493,W883434633
W2944545583,W1617495083
W2944545583,W1989277387
W2944545583,W2012034410
W2944545583,W2345356016
W2944545583,W2917207851
W2944545583,W3136918052
W2898402099,W2224056471
W2898402099,W2302501749
W2898402099,W4210702584
W2899773405,W1617145133
W2899773405,W2470481127
W2899773405,W2751884637
W2899773405,W2753051611
W2763355946,W2011458181
W2763355946,W2028433016
W2763355946,W2049553585
W2763355946,W2078271269
W2763355946,W2174661749
W2962766617,W2194775991
W2962766617,W2340897893
W2962766617,W2565639579
W2962766617,W2570343428
W2962766617,W2737258237
W2962766617,W2796347433
W2962766617,W2884561390
W2962766617,W2963037989
W2962766617,W2963150697
W2962766617,W2963857746
W2962766617,W3106250896
W2962766617,W4293584584
W2962766617,W639708223
W2978017171,W1821462560
W2978017171,W2963341956
W2978017171,W2963748441
W2978017171,W2965373594
W2963341924,W2097117768
W2963341924,W2117539524
W2963341924,W2183341477
W2963341924,W2618530766
W2963341924,W2949117887
W2963341924,W2964308564
W2886368623,W2249595199
W1528251861,W2284219800
W2938574745,W3136918052
W2603442821,W2328134238
W2950595506,W1989277387
W2544360569,W2463195069
W2912213068,W2257979135
W2912213068,W2473418344
W2964105864,W1836465849
W2964105864,W2097117768
W2964105864,W2194775991
W2964105864,W2601450892
W2964105864,W2604763608
W2964105864,W2753160622
W2964105864,W2963341924
W3030441098,W2128601422
W2996428491,W2896457183
W2996428491,W2899663614
W2996428491,W2963323070
W2996428491,W2963403868
W2996428491,W2963748441
W2996428491,W2964350391
W2996428491,W2965373594
W2934047558,W1927627425
W2934047558,W2006619554
W2934047558,W2075511306
W2934047558,W2527042386
W2603777577,W1836465849
W2603777577,W2099471712
W2603777577,W2331128040
W2603777577,W2475287302
W2603777577,W2949117887
W2603777577,W2963073614
W2603777577,W2963373786
W2603777577,W2963684088
W2173248099,W2145339207
W2173248099,W2949117887
W2963800363,W1901129140
W2963800363,W1903029394
W2963800363,W2194775991
W2963800363,W2331128040
W2963800363,W2340897893
W2963800363,W2475287302
W2963800363,W2560023338
W2963800363,W2593414223
W2963800363,W2737258237
W2963800363,W2962760235
W2963800363,W2962793481
W2963800363,W2963073614
W2963800363,W2963373786
W2963800363,W2963420272
W2963800363,W2963470893
W2963800363,W2963684088
W2963800363,W2964024144
W2963800363,W4294643831
W2962730651,W1936750108
W2962730651,W1967554269
W2962730651,W2194775991
W2962730651,W2307770531
W2962730651,W2559085405
W2962730651,W2570343428
W2962730651,W2613718673
W2962730651,W2963150697
W2962730651,W2963446712
W2962730651,W3106250896
W2962730651,W639708223
W2788228074,W2950354111
W2999309192,W1966716734
W2999309192,W2919115771
W2999309192,W3102476541
W3035574168,W1677182931
W3035574168,W2194775991
W3035574168,W2340897893
W3035574168,W2613718673
W3035574168,W2964062501
W3035574168,W2968296999
W3035574168,W3101998545
W3035574168,W3106250896
W3035574168,W639708223
W2604314403,W2519887557
W3102564565,W1895577753
W3102564565,W1903029394
W3102564565,W1905882502
W3102564565,W1933349210
W3102564565,W2183341477
W3102564565,W2194775991
W3102564565,W2257979135
W3102564565,W2282821441
W3102564565,W2295107390
W3102564565,W2963207607
W2204750386,W1949591461
W1901129140,W1677182931
W1901129140,W1903029394
W2799524357,W2311203695
W3004280078,W2903899730
W3009912996,W2470646526
W3009912996,W2799524357
W3009912996,W3001195213
W3009912996,W3002539152
W3009912996,W3004280078
W2963073614,W1836465849
W2963073614,W1901129140
W2963073614,W1903029394
W2963073614,W1905829557
W2963073614,W2099471712
W2963073614,W2117539524
W2963073614,W2173520492
W2963073614,W2331128040
W2963073614,W2340897893
W2963073614,W2475287302
W2963073614,W2949117887
W2963073614,W2963373786
W2963073614,W2963420272
W2963073614,W2963470893
W2963073614,W2963684088
W2774486220,W1951724000
W2774486220,W2254509181
W2963276645,W1973094248
W2963276645,W2401404581
W2963276645,W2504691963
W2963276645,W2766903152
W2963276645,W2807194798
W1523693806,W1523693806
W1523693806,W2738996050
W2962858109,W1895577753
W2962858109,W1903029394
W2962858109,W1905882502
W2962858109,W1933349210
W2962858109,W2194775991
W2962858109,W2257979135
W2962858109,W2282821441
W2962858109,W2295107390
W2900569176,W1989277387
W2900569176,W2128601422
W2900569176,W2537623931
W2900569176,W2559588208
W2900569176,W4210702584
W2560023338,W1836465849
W2560023338,W1903029394
W2560023338,W2097117768
W2560023338,W2194775991
W2560023338,W2340897893
W2560023338,W2412782625
W2560023338,W2963840672
W2560023338,W2963881378
W2949177718,W2069089843
W2949177718,W2341539131
W2949177718,W2747877289
W2949177718,W2766437506
W2949177718,W2794480084
W2949177718,W2794521141
W2949177718,W2951506174
W2949177718,W2997280954
W2593436234,W2177317049
W3003217347,W2113679889
W3003217347,W2804822363
W3003217347,W3004280078
W3004318991,W2559191318
W3004318991,W2804822363
W3004318991,W3002539152
W2928665623,W1989277387
W2928665623,W2345356016
W2928665623,W2767891136
W2794480084,W2069089843
W2794480084,W2102212449
W2794480084,W2135937351
W2794480084,W2146512944
W2794480084,W2332292689
W2794480084,W2345356016
W2794480084,W2951506174
W2804822363,W2949223833
W2804822363,W4210702584
W2620241325,W2620241325
W2964849163,W2102278945
W3036319615,W2406250479
W3005235420,W1900937478
W3005235420,W2614081736
W3005235420,W2917207851
W3005235420,W2949867654
W3005235420,W2951464304
W3005235420,W2952045272
W3005235420,W2963276645
W2592811885,W2323326409
W2256016639,W1533942137
W2256016639,W2051978340
W2256016639,W2104549677
W2331128040,W1885185971
W2331128040,W1903029394
W2331128040,W1905829557
W2331128040,W1930824406
W2331128040,W2117539524
W2331128040,W2194775991
W2331128040,W2475287302
W2331128040,W2949117887
W2331128040,W2963684088
W2899283552,W2239232218
W2899283552,W2271840356
W2899283552,W2557283755
W3007643904,W2587625522
W3007643904,W3002539152
W3007643904,W3003217347
W3007643904,W3003668884
W3007643904,W3004280078
W3007643904,W3004318991
W3007643904,W3004348779
W2345356016,W1533942137
W2900756811,W2207291742
W2320983896,W2320983896
W2513506562,W1999167944
W3009335299,W2376573086
W3009335299,W2587625522
W3009335299,W2587970647
W3009335299,W2734356283
W3009335299,W2899714098
W3009335299,W2973457155
W3009335299,W3004280078
W3009335299,W3004348779
W3009335299,W3007643904
W3009335299,W3008394341
W2909678677,W1999167944
W2909678677,W2141970008
W2909678677,W2175751433
W2909678677,W2605932719
W2909678677,W2765726697
W2909678677,W2766136866
W2909678677,W2808044704
W2909678677,W2895932308
W2909678677,W2899773405
W2607129810,W1533942137
W2607129810,W2012034410
W3029661147,W1844405070
W3029661147,W2256016639
W3029661147,W2761275051
W3029661147,W2889326414
W3001195213,W2903899730
W2559588208,W2110256992
W2559588208,W2173732482
W2559588208,W2178043251
W3009906937,W3003668884
W3009906937,W3004280078
W3009906937,W3004318991
W3136918052,W4210702584
W3005104290,W1950118853
W3005104290,W2296538017
W3005104290,W2786514708
W3005104290,W2900756811
W3005104290,W2904802348
W2463195069,W1973094248
W2463195069,W1989277387
W2463195069,W2110256992
W2895486342,W2082704080
W2895486342,W2104549677
W2895486342,W2256016639
W2895486342,W2511515754
W2049553585,W2028433016
W3005212621,W2255243349
W2883251903,W1973094248
W4205483821,W3111255098
W4205483821,W3111590711
W2749069611,W1951724000
W2749069611,W2577537660
W2324862792,W2113699335
W2102212449,W2069089843
W2102212449,W2135937351
W1514535095,W1895577753
W1514535095,W1905882502
W1514535095,W1947481528
W1514535095,W2097117768
W1514535095,W2618530766
W1514535095,W2964308564
W2579533542,W2206071891
W2899760200,W2544360569
W2952167528,W2950354111
W2786514708,W1950118853
W2786514708,W2170852633
W2786514708,W2207291742
W2417483443,W1533942137
W2417483443,W2060427373
W2417483443,W2417483443
W2559085405,W1936750108
W2559085405,W2194775991
W2559085405,W2307770531
W2559085405,W3106250896
W2803072880,W2104549677
W2803072880,W2113699335
W2803072880,W2195783463
W2803072880,W2324862792
W2803072880,W2613603864
W3107527779,W1989277387
W3107527779,W2110256992
W3107527779,W2896002881
W3107527779,W2898402099
W3107527779,W2911489562
W3107527779,W2950595506
W3107527779,W3136918052
W2735527928,W2522054313
W2593816418,W1523693806
W3010233963,W3002539152
W3010233963,W3003668884
W3010233963,W3004239190
W3014067025,W3003217347
W3014067025,W3004280078
W3014067025,W3004318991
W3014067025,W3004348779
W3014067025,W3007643904
W3014067025,W3008394341
W3014067025,W3009335299
W3014067025,W3009912996
W2800392236,W1973094248
W2800392236,W2069089843
W2800392236,W2102212449
W2800392236,W2747877289
W2800392236,W2919115771
W2800392236,W2951506174
W2984472267,W2146512944
W2984472267,W2345356016
W2984472267,W2766437506
W2984472267,W2786672974
W2984472267,W2794480084
W2984472267,W2794521141
W2984472267,W2889326414
W2984472267,W2902652978
W2984472267,W2951506174
W2565277564,W1622878345
W2565277564,W1732240353
W2565277564,W2216357226
W2565277564,W2342540942
W2981731882,W1514535095
W2981731882,W1821462560
W2981731882,W1947481528
W2981731882,W2282821441
W2981731882,W2295107390
W2981731882,W2412247133
W2981731882,W2493343568
W2981731882,W2559655401
W2981731882,W2594633041
W2981731882,W2612690371
W2981731882,W2891503716
W2981731882,W2945976633
W2981731882,W2962858109
W2981731882,W2962862931
W2981731882,W2963095307
W2981731882,W2963703618
W2981731882,W4297957988
W2805983714,W1533942137
W2805983714,W2104549677
W2805983714,W2113699335
W2805983714,W2195783463
W2805983714,W2324862792
W2805983714,W2613603864
W2805983714,W2725988230
W2805983714,W2803072880
W3112376646,W2051978340
W3112376646,W2950595506
W3112376646,W3136918052
W3112376646,W4210702584
W1989277387,W1989277387
W1989277387,W2128601422
W2951506174,W2102212449
W2951506174,W2135937351
W2951506174,W2332292689
W1629273100,W2075511306
W3008874180,W2903899730
W3008874180,W2999318660
W3008874180,W3003668884
W3008874180,W3004318991
W3008874180,W3004348779
W3008874180,W3005212621
W1689711448,W1947481528
W2955058313,W1901129140
W2955058313,W1903029394
W2955058313,W2340897893
W2955058313,W2412782625
W2955058313,W2560023338
W2955058313,W2630837129
W2955058313,W2804078698
W2955058313,W2963091558
W2955058313,W2963403868
W2955058313,W4385245566
W2173732482,W1767470961
W3017185871,W3010223921
W2752326209,W1523693806
W2752326209,W2301131921
W3095583226,W2224056471
W3095583226,W2898402099
W3095583226,W3136918052
W2756283300,W1568955415
W2756283300,W1622878345
W2756283300,W1732240353
W2756283300,W2216357226
W2756283300,W2264050319
W2756283300,W2565277564
W2510875395,W1973094248
W2510875395,W2102278945
W2510875395,W2104005232
W2510875395,W2146512944
W2762087180,W2265062179
W2762087180,W2549188196
W2927961455,W2311203695
W2927961455,W2336330109
W2903899730,W2470646526
W2788640168,W1864325817
W2788640168,W1882905539
W2788640168,W2265062179
W2788640168,W2301131921
W2788640168,W2549188196
W2788640168,W2752326209
W2788640168,W2762087180
W2791483720,W2011458181
W2791483720,W2028433016
W2791483720,W2299181842
W2791483720,W2587048937
W3010441732,W2587625522
W3010441732,W2593511418
W3010441732,W2899714098
W3010441732,W3004280078
W3010441732,W3007643904
W3011127849,W2903899730
W3011127849,W3003217347
W3011127849,W3004280078
W3011127849,W3004348779
W3011127849,W3007643904
W3011127849,W3008394341
W3011127849,W3008443627
W3109746568,W2060427373
W3109746568,W2143463421
W3109746568,W2344644350
W3109746568,W2580767461
W3109746568,W2890167612
W3109746568,W3105982350
W2736730167,W1986241711
W2736730167,W2012034410
W2736730167,W2134629862
W2736730167,W2161112598
W2736730167,W2329659234
W2988396470,W1900937478
W2988396470,W2950954328
W2253429366,W1903029394
W2253429366,W2097117768
W2253429366,W2109255472
W2253429366,W2117539524
W2253429366,W2395611524
W2253429366,W2412782625
W2329336071,W2329336071
W2410390527,W1992193293
W2410390527,W2193503481
W2410390527,W2337225114
W2738996050,W1523693806
W2746553466,W2145339207
W1533942137,W2076154138
W2767128594,W2919115771
W2301131921,W2301131921
W2963420272,W1536680647
W2963420272,W1903029394
W2963420272,W2099471712
W2963420272,W2117539524
W2963420272,W2963684088
W3048560297,W2950504429
W3048560297,W2996597775
W3010930696,W3005212621
W3092136311,W2903899730
W3092136311,W3001195213
W3092136311,W3002539152
W3092136311,W3003217347
W3092136311,W3003464757
W3092136311,W3003668884
W3092136311,W3004280078
W3092136311,W3004318991
W3092136311,W3004348779
W3092136311,W3005057892
W3092136311,W3005212621
W3092136311,W3005679569
W3092136311,W3007643904
W3092136311,W3008090866
W3092136311,W3008394341
W3092136311,W3008443627
W3092136311,W3009335299
W3092136311,W3009906937
W3092136311,W3009912996
W3092136311,W3010131837
W3092136311,W3010604545
W3092136311,W3011127849
W3092136311,W3012099172
W3092136311,W3012284084
W3092136311,W3013093478
W3092136311,W3013800395
W3092136311,W3022435472
W3092136311,W3039901154
W3092136311,W4210642183
W2593414223,W1903029394
W2593414223,W2099471712
W2593414223,W2194775991
W2593414223,W2613718673
W2593414223,W2963073614
W2593414223,W2963373786
W2593414223,W2963470893
W2593414223,W2963684088
W2593414223,W639708223
W2179036997,W2038752330
W2234115940,W1523693806
W3111590711,W4205225613
W2277195237,W1536680647
W2277195237,W1895577753
W2277195237,W1905882502
W2277195237,W1933349210
W2277195237,W1947481528
W2277195237,W1956340063
W2277195237,W2097117768
W2277195237,W2117539524
W2277195237,W2618530766
W2277195237,W2953106684
W2734356283,W2224056471
W2734356283,W2537623931
W2734356283,W4210702584
W2990618091,W2789843538
W2990618091,W2889019390
W2796207838,W1985987855
W2796207838,W2028433016
W2796207838,W2134629862
W2796207838,W2230320310
W2796207838,W2285093314
W2796207838,W2299181842
W2796207838,W2323326409
W2796207838,W2417483443
W2796207838,W2511515754
W2796207838,W2519132385
W2796207838,W2795989238
W2796207838,W2949273159
W3004348779,W2903899730
W3004348779,W3004280078
W3004348779,W3008394341
W2336828812,W2320983896
W2801309958,W1934094702
W2801309958,W1985987855
W2801309958,W2143772132
W2801309958,W2165456770
W2801309958,W2185075416
W2801309958,W2332292689
W2801309958,W2952001873
W2616922646,W1979283544
W2616922646,W2102212449
W2616922646,W2146512944
W2616922646,W2332292689
W3121948532,W2979586175
W3121948532,W3112066496
W3022285953,W2898402099
W3022285953,W2912990441
W3022285953,W3003217347
W3022285953,W3003464757
W3022285953,W3009912996
W3022285953,W311927316
W2765314233,W2011458181
W2765314233,W2049553585
W2765314233,W2165456770
W2765314233,W2185075416
W2765314233,W2578528809
W2807194798,W2401404581
W2807194798,W2513506562
W2587048937,W2011458181
W2587048937,W2028433016
W2587048937,W2049553585
W2587048937,W2143772132
W2587048937,W2165456770
W2587048937,W2185075416
W2587048937,W2299181842
W2884367402,W1536680647
W2884367402,W1821462560
W2884367402,W1836465849
W2884367402,W1903029394
W2884367402,W2097117768
W2884367402,W2099471712
W2884367402,W2109255472
W2884367402,W2183341477
W2884367402,W2194775991
W2884367402,W2549139847
W2884367402,W2559085405
W2884367402,W2565639579
W2884367402,W2570343428
W2884367402,W2601564443
W2884367402,W2919115771
W2884367402,W2963037989
W2884367402,W2963150697
W2884367402,W3101998545
W2884367402,W3106250896
W2884367402,W603908379
W2884367402,W639708223
W2627092521,W2409656339
W2011458181,W2028433016
W2011458181,W2049553585
W2578528809,W2011458181
W2578528809,W2028433016
W2578528809,W2049553585
W2578528809,W2143772132
W2578528809,W2165456770
W2578528809,W2185075416
W2578528809,W2301131921
W4210702584,W2051978340
W2912800036,W2574735439
W2912800036,W2610102381
W2944545583,W1617495083
W2944545583,W1989277387
W2944545583,W2012034410
W2944545583,W2345356016
W2944545583,W2917207851
W2944545583,W3136918052
W2898402099,W2224056471
W2898402099,W2302501749
W2898402099,W4210702584
W2763355946,W2011458181
W2763355946,W2028433016
W2763355946,W2049553585
W2763355946,W2078271269
W2763355946,W2174661749
W2332292689,W2049553585
W2332292689,W2076154138
W2332292689,W2102212449
W2950595506,W1989277387
W3039901154,W2470646526
W3039901154,W2587970647
W3039901154,W2903899730
W3039901154,W2952045272
W3039901154,W3001195213
W3039901154,W3004280078
W3039901154,W3004318991
W3039901154,W3007643904
W3039901154,W3009335299
W3039901154,W3009906937
W3039901154,W3009912996
W3039901154,W3010441732
W2544360569,W2463195069
W3030441098,W2128601422
W2765726697,W1617145133
W2765726697,W1715038780
W2765726697,W2098082628
W2765726697,W2141970008
W2765726697,W2175751433
W2765726697,W2412247133
W2765726697,W2607350314
W3016489853,W2470646526
W3016489853,W2900569176
W3016489853,W2903899730
W3016489853,W3001195213
W3016489853,W3003217347
W3016489853,W3009912996
W2898789672,W4210702584
W3015608194,W2470646526
W3015608194,W3003217347
W3015608194,W3003668884
W3015608194,W3004280078
W3015608194,W3005212621
W2588025094,W2134629862
W2622807556,W1979283544
W2622807556,W2102278945
W2788228074,W2950354111
W2204750386,W1949591461
W2564178799,W2567342708
W2737785069,W2737785069
W3020637112,W2990024397
W3020637112,W3004239190
W3020637112,W3008696669
W3020637112,W3012284084
W2785803176,W2049553585
W2785803176,W2299181842
W2785803176,W2606495925
W2887114371,W2194775991
W2887114371,W2557283755
W2887114371,W2559655401
W2887114371,W2963524571
W2761275051,W1533942137
W2761275051,W2076154138
W2761275051,W2104549677
W2761275051,W2214074259
W2761275051,W2256016639
W2302447233,W2302447233
W2748717829,W2497894926
W2748717829,W2574394697
W3012284084,W3002539152
W2886498337,W1910012553
W2886498337,W2028433016
W2886498337,W2299181842
W2886498337,W2587048937
W2886498337,W2655262992
W2886498337,W2749613778
W2886498337,W2785803176
W2886498337,W2949273159
W2792764867,W1689711448
W2792764867,W1903029394
W2792764867,W2194775991
W2792764867,W2949382160
W2792764867,W2963840672
W2792764867,W2964308564
W2901303766,W1533942137
W2901303766,W2104549677
W2901303766,W2302501749
W2901303766,W2773787581
W2986925300,W2889019390
W2986925300,W2951254987
W1933349210,W1895577753
W1933349210,W1905882502
W1933349210,W1947481528
W1933349210,W1956340063
W2898440040,W2134629862
W2195783463,W1844405070
W2195783463,W2153860431
W2788633781,W2183341477
W2788633781,W2557738935
W2788633781,W2618530766
